# UniProt_ID,P30542
# Target_name,AA1R_HUMAN Adenosine receptor A1
# Molecules_screened,1687
# Generated_at,2025-08-21T21:44:09
#
Rank,Drug Name,Target Name,Binding Score
1049,sodium citrate,AA1R_HUMAN,44532.86
1050,acetyl l-carnitine taurinate,AA1R_HUMAN,44706.91
1051,zinc l-aspartate,AA1R_HUMAN,44761.10
1052,potassium nitrate,AA1R_HUMAN,44810.89
1053,calcium bicarbonate,AA1R_HUMAN,44995.58
1054,palmitoleic acid ethyl ester,AA1R_HUMAN,45046.10
1055,cyclic adenosine monophosphate,AA1R_HUMAN,45100.16
1056,monocalcium phosphate,AA1R_HUMAN,45105.96
1057,magnesium l-lactate dihydrate,AA1R_HUMAN,45204.61
1058,cns,AA1R_HUMAN,45594.77
1059,dextrose monohydrate,AA1R_HUMAN,45716.52
1060,thymidine,AA1R_HUMAN,45880.89
1061,medina,AA1R_HUMAN,46149.06
1062,zinc aspartate,AA1R_HUMAN,46169.23
1063,betaine monohydrate,AA1R_HUMAN,46257.59
1064,naringin,AA1R_HUMAN,46455.29
1065,equol,AA1R_HUMAN,46457.64
1066,calcium gluconate,AA1R_HUMAN,46835.37
1067,acid phosphatase,AA1R_HUMAN,47195.54
1068,calcium citrate malate,AA1R_HUMAN,47452.10
1069,calcium lysinate,AA1R_HUMAN,47580.64
1070,potassium pyruvate,AA1R_HUMAN,47591.66
1071,gamma-linolenic acid,AA1R_HUMAN,47872.82
1072,7-methoxyisoflavone,AA1R_HUMAN,48088.67
1073,ibotenic acid,AA1R_HUMAN,48374.86
1074,sodium metabisulfite,AA1R_HUMAN,48495.72
1075,sterols,AA1R_HUMAN,48500.39
1076,calcium citrate,AA1R_HUMAN,48546.77
1077,sodium selenite,AA1R_HUMAN,48913.03
1078,calcium ascorbate dihydrate,AA1R_HUMAN,49009.77
1079,branched chain amino acids,AA1R_HUMAN,49257.99
1080,calcium phosphate,AA1R_HUMAN,49297.91
1081,sodium succinate dibasic hexahydrate,AA1R_HUMAN,49380.13
1082,tetrahydrocurcumin,AA1R_HUMAN,49466.07
1083,methylsulfonylmethane,AA1R_HUMAN,49641.69
1084,glucosamine hydrochloride,AA1R_HUMAN,49716.31
1085,salvianolic acid,AA1R_HUMAN,49786.47
1086,citric acid,AA1R_HUMAN,50113.47
1087,lithium carbonate,AA1R_HUMAN,50193.28
1088,formononetin,AA1R_HUMAN,50268.73
1089,phenethylamine hcl,AA1R_HUMAN,50413.87
1090,betaine,AA1R_HUMAN,50534.49
1091,gb,AA1R_HUMAN,50964.44
1092,calcium beta-hydroxybutyrate,AA1R_HUMAN,51092.74
1093,chromium ascorbate,AA1R_HUMAN,51095.02
1094,fasoracetam,AA1R_HUMAN,51100.16
1095,phosphocreatine,AA1R_HUMAN,51213.55
1096,sustamine,AA1R_HUMAN,51243.27
1097,histidine,AA1R_HUMAN,51418.81
1098,vitamin b5,AA1R_HUMAN,51421.06
1099,nickel sulphate,AA1R_HUMAN,51456.33
1100,disodium phosphate,AA1R_HUMAN,51541.87
1101,magnesium butyrate,AA1R_HUMAN,51600.10
1102,calcium glycinate,AA1R_HUMAN,51694.13
1103,potassium gluconate,AA1R_HUMAN,51834.60
1104,2-amino-6-methylheptane,AA1R_HUMAN,51885.95
1105,nonacosanol,AA1R_HUMAN,51965.48
1106,octacosanol,AA1R_HUMAN,51965.58
1107,magnesium caprylate,AA1R_HUMAN,52069.59
1108,germanium sesquioxide,AA1R_HUMAN,52077.93
1109,spermidine trihydrochloride,AA1R_HUMAN,52161.16
1110,zinc ascorbate,AA1R_HUMAN,52412.93
1111,tetratriacontanol,AA1R_HUMAN,52416.58
1112,tetracosanol,AA1R_HUMAN,52536.50
1113,luteolin,AA1R_HUMAN,53091.02
1114,cgf,AA1R_HUMAN,53104.47
1115,sodium succinate,AA1R_HUMAN,53233.46
1116,l-cysteine hydrochloride,AA1R_HUMAN,53407.29
1117,calcium gluconate monohydrate,AA1R_HUMAN,53445.58
1118,hexacosanol,AA1R_HUMAN,53496.06
1119,comfrey,AA1R_HUMAN,53544.75
1120,terra alba,AA1R_HUMAN,53552.68
1121,talc,AA1R_HUMAN,53599.98
1122,disodium creatine phosphate tetrahydrate,AA1R_HUMAN,53795.04
1123,oleamide,AA1R_HUMAN,54130.88
1124,pyritinol,AA1R_HUMAN,54316.93
1125,cis-linoleic acid,AA1R_HUMAN,54512.13
1126,n-acetyl leucine,AA1R_HUMAN,54582.02
1127,cape,AA1R_HUMAN,54694.77
1128,magnesium chelate,AA1R_HUMAN,54908.60
1129,propionyl-l-carnitine hcl,AA1R_HUMAN,55054.34
1130,collagenase,AA1R_HUMAN,55170.35
1131,flavonols,AA1R_HUMAN,55347.12
1132,hesperidin,AA1R_HUMAN,55722.61
1133,potassium carbonate,AA1R_HUMAN,56134.25
1134,cetearyl alcohol,AA1R_HUMAN,56247.14
1135,rhaponticin,AA1R_HUMAN,56267.27
1136,fructose,AA1R_HUMAN,56328.09
1137,monolaurin,AA1R_HUMAN,56364.89
1138,trisodium phosphate dodecahydrate,AA1R_HUMAN,56368.84
1139,zinc carnosine,AA1R_HUMAN,56379.99
1140,vitamin c,AA1R_HUMAN,56436.51
1141,eicosanol,AA1R_HUMAN,56439.13
1142,allulose,AA1R_HUMAN,56899.15
1143,ascorbyl palmitate,AA1R_HUMAN,57021.18
1144,copper sebacate,AA1R_HUMAN,57136.45
1145,chromic chloride hexahydrate,AA1R_HUMAN,57451.29
1146,calcium d-saccharate tetrahydrate,AA1R_HUMAN,57546.02
1147,sodium nitrate,AA1R_HUMAN,57581.26
1148,glycerol stearate,AA1R_HUMAN,57667.51
1149,icariside ii,AA1R_HUMAN,58164.35
1150,succinic acid,AA1R_HUMAN,58827.04
1151,bisdemethoxycurcumin,AA1R_HUMAN,58856.74
1152,calcium carbonate,AA1R_HUMAN,58946.19
1153,l-carnitine hydrochloride,AA1R_HUMAN,58996.15
1154,calcium aspartate,AA1R_HUMAN,59048.00
1155,lactate,AA1R_HUMAN,59133.97
1156,zma,AA1R_HUMAN,59220.25
1157,disodium phosphate dihydrate,AA1R_HUMAN,59285.36
1158,iron ascorbate,AA1R_HUMAN,59286.25
1159,oxiracetam,AA1R_HUMAN,59358.85
1160,nko,AA1R_HUMAN,59702.63
1161,salicylamine acetate,AA1R_HUMAN,59726.95
1162,sodium tetraborate,AA1R_HUMAN,59982.66
1163,lithium orotate,AA1R_HUMAN,60145.39
1164,oxymatrine,AA1R_HUMAN,60425.23
1165,eriocitrin,AA1R_HUMAN,60778.75
1166,dotriacontanol,AA1R_HUMAN,60807.57
1167,inosine phosphate,AA1R_HUMAN,60899.15
1168,taurine hydrochloride,AA1R_HUMAN,61067.74
1169,zinc acetate,AA1R_HUMAN,61677.67
1170,sulforaphane glucosinolate,AA1R_HUMAN,61931.69
1171,sodium sulfate,AA1R_HUMAN,62452.78
1172,sodium borate,AA1R_HUMAN,62546.45
1173,l-dopa,AA1R_HUMAN,62899.55
1174,sulforaphane,AA1R_HUMAN,63145.94
1175,l-isoleucine ethyl ester hydrochloride,AA1R_HUMAN,63278.58
1176,magnesium lactate,AA1R_HUMAN,63731.46
1177,calcium acetate,AA1R_HUMAN,63735.64
1178,creatine ethyl ester,AA1R_HUMAN,64545.84
1179,sodium selenate,AA1R_HUMAN,65192.95
1180,beta-alanine ethyl ester hydrochloride,AA1R_HUMAN,65207.00
1181,glycocyamine,AA1R_HUMAN,65210.32
1182,mucin,AA1R_HUMAN,65246.19
1183,sulfato de potasio,AA1R_HUMAN,65503.40
1184,linoleic acid,AA1R_HUMAN,65583.21
1185,trisodium phosphate,AA1R_HUMAN,65701.53
1186,dihomo-gamma-linolenic acid,AA1R_HUMAN,65702.19
1187,quinic acid,AA1R_HUMAN,66126.21
1188,agmatine sulfate,AA1R_HUMAN,66296.03
1189,pyridoxine hydrochloride,AA1R_HUMAN,66339.11
1190,gamma-butyrobetaine hydrochloride,AA1R_HUMAN,66901.90
1191,glycitein,AA1R_HUMAN,66977.54
1192,boron citrate,AA1R_HUMAN,66981.04
1193,vitamin b6,AA1R_HUMAN,67004.44
1194,arbutin,AA1R_HUMAN,67382.57
1195,manganese chloride,AA1R_HUMAN,67407.56
1196,molybdenum glycinate,AA1R_HUMAN,67836.01
1197,syringic acid,AA1R_HUMAN,67850.15
1198,glutamine,AA1R_HUMAN,67946.40
1199,l-cysteine dihydrochloride,AA1R_HUMAN,67982.80
1200,lcariin,AA1R_HUMAN,68222.00
1201,urolithin a,AA1R_HUMAN,68253.67
1202,magnesium succinate,AA1R_HUMAN,68260.20
1203,l-lysine aspartate,AA1R_HUMAN,68302.35
1204,dynamine,AA1R_HUMAN,68322.77
1205,(-)-hydroxycitric acid,AA1R_HUMAN,68364.40
1206,l-glycyl-l-glutamine,AA1R_HUMAN,68634.13
1207,zinc sulfate monohydrate,AA1R_HUMAN,69628.19
1208,octanol,AA1R_HUMAN,69690.12
1209,potassium hydroxide,AA1R_HUMAN,69706.98
1210,guanidinopropionic acid,AA1R_HUMAN,69772.06
1211,dmsa,AA1R_HUMAN,69971.29
1212,calcium d-glucarate,AA1R_HUMAN,70015.27
1213,triacontanol,AA1R_HUMAN,70392.70
1214,l-hydroxyproline,AA1R_HUMAN,70609.75
1215,zinc sulfate heptahydrate,AA1R_HUMAN,70638.98
1216,magnesium chloride hexahydrate,AA1R_HUMAN,70735.81
1217,n-acetyl l-tyrosine,AA1R_HUMAN,71221.84
1218,4-methyl-2-pyridinamine,AA1R_HUMAN,71249.51
1219,triethyl citrate,AA1R_HUMAN,71403.98
1220,creatine taurinate,AA1R_HUMAN,71590.31
1221,gallic acid,AA1R_HUMAN,71642.62
1222,eicosadienoic acid,AA1R_HUMAN,71719.37
1223,l-tartrate,AA1R_HUMAN,71845.76
1224,glutamine ethyl ester,AA1R_HUMAN,71916.55
1225,paeoniflorin,AA1R_HUMAN,72421.19
1226,cla,AA1R_HUMAN,72532.40
1227,homotaurine,AA1R_HUMAN,72749.66
1228,ammonium carbonate,AA1R_HUMAN,73510.03
1229,strontium oxide,AA1R_HUMAN,74193.68
1230,n-acetylneuraminic acid,AA1R_HUMAN,74770.53
1231,isoleucine,AA1R_HUMAN,74916.44
1232,sodium molybdate,AA1R_HUMAN,75278.91
1233,dried ferrous sulfate,AA1R_HUMAN,75558.91
1234,calcium propionate,AA1R_HUMAN,75866.65
1235,selenocysteine,AA1R_HUMAN,76164.91
1236,calcium pyruvate,AA1R_HUMAN,76251.06
1237,vx1,AA1R_HUMAN,76706.78
1238,molybdenum chloride,AA1R_HUMAN,77348.77
1239,bcaa,AA1R_HUMAN,77362.61
1240,genistin,AA1R_HUMAN,77768.10
1241,glycerophosphocholine,AA1R_HUMAN,77848.60
1242,s-(2-boronoethyl)-l-cysteine,AA1R_HUMAN,77918.01
1243,lysine acetate,AA1R_HUMAN,77960.88
1244,calcium lactate gluconate,AA1R_HUMAN,78208.78
1245,palatinose,AA1R_HUMAN,78213.51
1246,sodium beta-hydroxybutyrate,AA1R_HUMAN,78997.66
1247,dimethylbutylamine,AA1R_HUMAN,79484.27
1248,calcium threonate,AA1R_HUMAN,79687.29
1249,boron glycinate,AA1R_HUMAN,80097.77
1250,beta-phenylethylamine,AA1R_HUMAN,80345.47
1251,ferulic acid,AA1R_HUMAN,80695.21
1252,sodium carbonate,AA1R_HUMAN,81664.96
1253,tgf-beta,AA1R_HUMAN,82178.42
1254,gluconic acid,AA1R_HUMAN,82237.57
1255,beta-hydroxybutyrate,AA1R_HUMAN,82362.54
1256,tyramine,AA1R_HUMAN,82631.02
1257,coral,AA1R_HUMAN,83012.19
1258,arabic gum,AA1R_HUMAN,83040.62
1259,iron fumarate,AA1R_HUMAN,83303.56
1260,l-tyrosine hydrochloride,AA1R_HUMAN,83537.43
1261,daidzin,AA1R_HUMAN,83706.91
1262,4-amp,AA1R_HUMAN,84023.63
1263,aminopeptidase n,AA1R_HUMAN,84388.01
1264,calcium silicate,AA1R_HUMAN,84618.54
1265,ferrous gluconate,AA1R_HUMAN,85516.55
1266,tyrosine,AA1R_HUMAN,85665.04
1267,valine,AA1R_HUMAN,86579.19
1268,titanium dioxide,AA1R_HUMAN,87241.10
1269,alpha ketoisocaproate,AA1R_HUMAN,87577.07
1270,ocimene,AA1R_HUMAN,87926.79
1271,didymin,AA1R_HUMAN,87945.86
1272,silicic acid,AA1R_HUMAN,88036.74
1273,azelaic acid,AA1R_HUMAN,88455.82
1274,sodium ascorbate,AA1R_HUMAN,88558.07
1275,pyroglutamic acid,AA1R_HUMAN,88574.48
1276,dicaffeoylquinic acid,AA1R_HUMAN,88583.52
1277,calcium glycerophosphate,AA1R_HUMAN,88752.40
1278,montmorillonite,AA1R_HUMAN,88870.70
1279,phosphates,AA1R_HUMAN,89042.74
1280,magnesium aspartate,AA1R_HUMAN,89478.32
1281,r-600,AA1R_HUMAN,90207.48
1282,rosavins,AA1R_HUMAN,90216.89
1283,lactic acid,AA1R_HUMAN,90344.17
1284,r-dihydrolipoic acid,AA1R_HUMAN,90576.31
1285,l-phenylalanine hydrochloride,AA1R_HUMAN,90659.78
1286,dimethyl amino ethanol,AA1R_HUMAN,90726.83
1287,deanol p-acetamidobenzoate,AA1R_HUMAN,90992.31
1288,delete,AA1R_HUMAN,91454.33
1289,iron aspartate,AA1R_HUMAN,91604.41
1290,troxerutin,AA1R_HUMAN,91918.77
1291,pectin,AA1R_HUMAN,92370.30
1292,pyrite,AA1R_HUMAN,92560.13
1293,demethoxycurcumin,AA1R_HUMAN,92917.48
1294,formic acid,AA1R_HUMAN,92952.93
1295,ficin,AA1R_HUMAN,93575.27
1296,calcium borogluconate,AA1R_HUMAN,93636.90
1297,l-ornithine l-aspartate,AA1R_HUMAN,93904.01
1298,selenium citrate,AA1R_HUMAN,94122.40
1299,gamma amino beta hydroxybutyric acid,AA1R_HUMAN,94347.99
1300,hydroxytyrosol,AA1R_HUMAN,94676.66
1301,l-lysine hydrochloride,AA1R_HUMAN,94928.44
1302,narirutin,AA1R_HUMAN,95028.53
1303,strontium chloride,AA1R_HUMAN,95390.33
1304,rubidium chloride,AA1R_HUMAN,96387.47
1305,vanadium sulfate,AA1R_HUMAN,96407.08
1306,cystine,AA1R_HUMAN,97021.40
1307,icariin,AA1R_HUMAN,97097.66
1308,oxovanadium,AA1R_HUMAN,97164.58
1309,l-cysteine hcl monohydrate,AA1R_HUMAN,97550.44
1310,bicarbonates,AA1R_HUMAN,97904.00
1311,carbogen,AA1R_HUMAN,98567.53
1312,phenylalanine,AA1R_HUMAN,98619.61
1313,spermidine,AA1R_HUMAN,98823.34
1314,ethanolamine phosphate,AA1R_HUMAN,99215.66
1315,triethanolamine,AA1R_HUMAN,99263.75
1316,cobaltous sulfate,AA1R_HUMAN,99390.89
1317,myristic acid,AA1R_HUMAN,101005.63
1318,stearic acid,AA1R_HUMAN,101020.10
1319,behenic acid,AA1R_HUMAN,101021.22
1320,palmitic acid; stearic acid,AA1R_HUMAN,101091.74
1321,potassium iodide,AA1R_HUMAN,101097.94
1322,lignoceric acid,AA1R_HUMAN,101120.10
1323,psyllium,AA1R_HUMAN,101187.00
1324,zinc citrate,AA1R_HUMAN,101489.16
1325,hesperidin methyl chalcone,AA1R_HUMAN,101547.42
1326,amino nitrogen,AA1R_HUMAN,101729.74
1327,cobalt,AA1R_HUMAN,102347.38
1328,fat,AA1R_HUMAN,102471.94
1329,dopamine,AA1R_HUMAN,102477.60
1330,lauric acid,AA1R_HUMAN,103667.10
1331,ige,AA1R_HUMAN,104326.90
1332,sodium tetrachloroaurate,AA1R_HUMAN,104596.51
1333,iodine,AA1R_HUMAN,104650.36
1334,eicosanoic acid,AA1R_HUMAN,104799.75
1335,leucine,AA1R_HUMAN,105189.17
1336,beta-hydroxy-beta-methylbutyrate,AA1R_HUMAN,105839.33
1337,umckalin,AA1R_HUMAN,106205.04
1338,curcumin,AA1R_HUMAN,106652.12
1339,heptacosanol,AA1R_HUMAN,106928.79
1340,sodium iodide,AA1R_HUMAN,107624.89
1341,beta hydroxybutyrate,AA1R_HUMAN,107631.75
1342,dimethylsulfoxide,AA1R_HUMAN,107952.86
1343,sulfate,AA1R_HUMAN,108597.80
1344,simethicone,AA1R_HUMAN,109061.47
1345,propol,AA1R_HUMAN,109082.01
1346,baryta iodata,AA1R_HUMAN,109934.12
1347,sodium glycerophosphate pentahydrate,AA1R_HUMAN,110252.61
1348,capric acid,AA1R_HUMAN,110306.82
1349,fluoride,AA1R_HUMAN,110820.40
1350,vanadyl,AA1R_HUMAN,110901.06
1351,xanthohumol,AA1R_HUMAN,112515.08
1352,europium,AA1R_HUMAN,112836.69
1353,iodide,AA1R_HUMAN,113238.14
1354,pf5,AA1R_HUMAN,113568.03
1355,alcohol,AA1R_HUMAN,113789.67
1356,furazan,AA1R_HUMAN,113960.60
1357,4-hydroxyisoleucine,AA1R_HUMAN,114735.43
1358,sodium diacetate,AA1R_HUMAN,115162.91
1359,pyruvic acid,AA1R_HUMAN,115909.93
1360,fluorine,AA1R_HUMAN,116059.38
1361,eaa,AA1R_HUMAN,116247.72
1362,calcium iodate,AA1R_HUMAN,116435.50
1363,sulfur,AA1R_HUMAN,117500.95
1364,bromine,AA1R_HUMAN,117565.64
1365,potassium chloride,AA1R_HUMAN,117584.35
1366,tyrosol,AA1R_HUMAN,120201.63
1367,club,AA1R_HUMAN,120822.69
1368,n-(aminoiminomethyl)-n-methyl glycine,AA1R_HUMAN,121040.61
1369,beta-alanine nitrate,AA1R_HUMAN,122921.90
1370,conjugated linoleic acid,AA1R_HUMAN,123246.74
1371,potassium bitartrate,AA1R_HUMAN,123344.41
1372,caffeic acid,AA1R_HUMAN,123362.25
1373,soluble fiber,AA1R_HUMAN,123435.98
1374,zinc gluconate dihydrate,AA1R_HUMAN,123853.45
1375,magnesium hydrogen sulfate,AA1R_HUMAN,124174.44
1376,pyridoxamine,AA1R_HUMAN,124950.28
1377,glucono delta lactone,AA1R_HUMAN,125324.17
1378,boron gluconate,AA1R_HUMAN,125905.55
1379,chlorine,AA1R_HUMAN,127469.42
1380,dmae bitartrate,AA1R_HUMAN,127578.45
1381,colloidal silver,AA1R_HUMAN,127636.44
1382,monosodium phosphate anhydrous,AA1R_HUMAN,128013.10
1383,methylselenocysteine,AA1R_HUMAN,128021.53
1384,magnesium hydroxide,AA1R_HUMAN,129221.81
1385,l-tyrosine ethyl ester hydrochloride,AA1R_HUMAN,129236.20
1386,zeolites,AA1R_HUMAN,129896.13
1387,alginate,AA1R_HUMAN,130207.23
1388,3-hydroxy-3-methyl-butyric acid,AA1R_HUMAN,130363.61
1389,zinc gluconate,AA1R_HUMAN,130680.78
1390,bromide,AA1R_HUMAN,131331.03
1391,oxygen,AA1R_HUMAN,131810.53
1392,l-leucine ethyl ester,AA1R_HUMAN,131935.31
1393,monobasic sodium phosphate monohydrate,AA1R_HUMAN,132100.33
1394,sodium glycerophosphate,AA1R_HUMAN,132246.22
1395,erythritol,AA1R_HUMAN,132936.22
1396,protectin dx,AA1R_HUMAN,133098.08
1397,copper oxide,AA1R_HUMAN,133177.02
1398,sodium pyruvate,AA1R_HUMAN,134698.18
1399,dysprosium,AA1R_HUMAN,135144.93
1400,creatine nitrate,AA1R_HUMAN,136652.79
1401,l-tyrosine ethyl ester,AA1R_HUMAN,136700.55
1402,serine,AA1R_HUMAN,137135.64
1403,molybdenum trioxide,AA1R_HUMAN,137260.74
1404,hafnium,AA1R_HUMAN,137551.19
1405,ferrum phos,AA1R_HUMAN,138904.68
1406,poa,AA1R_HUMAN,139002.63
1407,cynarin,AA1R_HUMAN,139595.61
1408,ethyl lactate,AA1R_HUMAN,140070.02
1409,bornite,AA1R_HUMAN,140169.31
1410,glycerin,AA1R_HUMAN,140344.14
1411,magnesium,AA1R_HUMAN,140533.11
1412,pyridoxamine dihydrochloride,AA1R_HUMAN,140722.10
1413,leptin,AA1R_HUMAN,140754.85
1414,beryllium,AA1R_HUMAN,141729.20
1415,rosmarinic acid,AA1R_HUMAN,141850.75
1416,sorbic acid,AA1R_HUMAN,142645.86
1417,dmae,AA1R_HUMAN,142689.03
1418,beta-alanine,AA1R_HUMAN,142970.50
1419,thiamine mononitrate,AA1R_HUMAN,143167.04
1420,sodium bicarbonate,AA1R_HUMAN,143980.07
1421,aspartic acid,AA1R_HUMAN,144368.88
1422,methionine hydrochloride,AA1R_HUMAN,145203.61
1423,promethium,AA1R_HUMAN,145969.73
1424,rosarin,AA1R_HUMAN,146572.78
1425,barium oxide,AA1R_HUMAN,146965.36
1426,calcium,AA1R_HUMAN,148899.89
1427,beta-alanine hcl,AA1R_HUMAN,149056.94
1428,selenium,AA1R_HUMAN,149553.32
1429,allantoin,AA1R_HUMAN,150539.91
1430,selenious acid,AA1R_HUMAN,150606.66
1431,carbamide,AA1R_HUMAN,150944.19
1432,aluminum,AA1R_HUMAN,151401.52
1433,threonine,AA1R_HUMAN,151489.93
1434,sulfuric acid,AA1R_HUMAN,151623.28
1435,myristoleic acid,AA1R_HUMAN,151738.82
1436,muscimol,AA1R_HUMAN,152008.03
1437,ricinoleic acid,AA1R_HUMAN,152155.79
1438,manganese,AA1R_HUMAN,152217.34
1439,pa,AA1R_HUMAN,152518.41
1440,molybdophosphoric acid,AA1R_HUMAN,153782.26
1441,boron,AA1R_HUMAN,154949.33
1442,selenomethionine,AA1R_HUMAN,155745.87
1443,bulgarian tribulus,AA1R_HUMAN,155930.28
1444,lysine,AA1R_HUMAN,157788.52
1445,osmium,AA1R_HUMAN,159429.42
1446,plumbum met,AA1R_HUMAN,159656.21
1447,creatine monohydrate,AA1R_HUMAN,159924.03
1448,noopept,AA1R_HUMAN,160653.38
1449,water,AA1R_HUMAN,161361.92
1450,lithium,AA1R_HUMAN,162389.48
1451,mos,AA1R_HUMAN,162784.30
1452,isomalt,AA1R_HUMAN,162792.68
1453,manganese oxide,AA1R_HUMAN,163394.76
1454,pterostilbene,AA1R_HUMAN,164090.62
1455,calcium sulfate,AA1R_HUMAN,164311.55
1456,caproic acid,AA1R_HUMAN,166048.50
1457,holmium,AA1R_HUMAN,166580.84
1458,taurine,AA1R_HUMAN,166927.38
1459,vanadyl sulfate,AA1R_HUMAN,167145.62
1460,phosphoric acid,AA1R_HUMAN,167825.76
1461,n-acetyl-l-methionine,AA1R_HUMAN,168206.16
1462,gold,AA1R_HUMAN,168542.51
1463,dimethylglycine,AA1R_HUMAN,168931.43
1464,lithium oxide,AA1R_HUMAN,169103.51
1465,lime,AA1R_HUMAN,169487.36
1466,proline,AA1R_HUMAN,169533.18
1467,bismuth,AA1R_HUMAN,169950.28
1468,zinc monomethionine,AA1R_HUMAN,170501.79
1469,creatine hcl,AA1R_HUMAN,171235.10
1470,sorbitol,AA1R_HUMAN,171317.33
1471,praseodymium,AA1R_HUMAN,172239.11
1472,amygdalin,AA1R_HUMAN,173548.13
1473,hica,AA1R_HUMAN,174324.12
1474,hydrogen sulfate,AA1R_HUMAN,174762.79
1475,niacin,AA1R_HUMAN,175070.14
1476,zinc l-methionine,AA1R_HUMAN,175221.26
1477,stevia,AA1R_HUMAN,175410.12
1478,silica,AA1R_HUMAN,175674.90
1479,nickel,AA1R_HUMAN,176160.32
1480,glycitin,AA1R_HUMAN,176843.99
1481,potassium alpha-ketoglutarate,AA1R_HUMAN,177544.47
1482,ammonium,AA1R_HUMAN,178793.61
1483,beta-alanine ethyl ester,AA1R_HUMAN,179093.23
1484,l-ornithine hydrochloride,AA1R_HUMAN,179320.35
1485,samarium,AA1R_HUMAN,180672.40
1486,cichoric acid,AA1R_HUMAN,180789.83
1487,silicon,AA1R_HUMAN,184462.30
1488,propylene glycol,AA1R_HUMAN,184999.01
1489,sarcosine,AA1R_HUMAN,185010.51
1490,gallium,AA1R_HUMAN,185562.77
1491,kre-alkalyn,AA1R_HUMAN,187177.18
1492,vinegar,AA1R_HUMAN,188767.05
1493,chromium,AA1R_HUMAN,188871.03
1494,butyric acid,AA1R_HUMAN,189420.27
1495,ionic silver,AA1R_HUMAN,194579.34
1496,palmitoleic acid,AA1R_HUMAN,196730.49
1497,rhodium,AA1R_HUMAN,197250.36
1498,margaroleic acid,AA1R_HUMAN,197932.90
1499,petroselinic acid,AA1R_HUMAN,198236.39
1500,nervonic acid,AA1R_HUMAN,198276.39
1501,cis-vaccenic acid,AA1R_HUMAN,198834.01
1502,zinc oxide,AA1R_HUMAN,199471.87
1503,oleic acid,AA1R_HUMAN,199743.79
1504,glucosamine,AA1R_HUMAN,201083.84
1505,iron,AA1R_HUMAN,201152.25
1506,hydrogen peroxide,AA1R_HUMAN,202444.25
1507,germanium,AA1R_HUMAN,202616.99
1508,sodium,AA1R_HUMAN,203728.43
1509,gadoleic acid,AA1R_HUMAN,204137.87
1510,octadecadienoic acid,AA1R_HUMAN,205249.29
1511,thulium,AA1R_HUMAN,206099.80
1512,zinc,AA1R_HUMAN,206401.93
1513,glycetein,AA1R_HUMAN,206802.20
1514,molybdenum,AA1R_HUMAN,207039.55
1515,d-glucosamine sulphate,AA1R_HUMAN,207306.13
1516,propionic acid,AA1R_HUMAN,207657.33
1517,activated charcoal,AA1R_HUMAN,208423.52
1518,zinc acetate dihydrate,AA1R_HUMAN,213955.51
1519,terbium,AA1R_HUMAN,214076.86
1520,ammonium chloride,AA1R_HUMAN,214884.19
1521,pyruvate,AA1R_HUMAN,216252.41
1522,vanadium,AA1R_HUMAN,216292.23
1523,aminoglycine,AA1R_HUMAN,216496.49
1524,hydrogen,AA1R_HUMAN,216809.00
1525,chloride,AA1R_HUMAN,218563.21
1526,s-allyl-cysteine,AA1R_HUMAN,218621.87
1527,erbium,AA1R_HUMAN,219620.92
1528,cadmium,AA1R_HUMAN,220313.46
1529,magnesium oxide,AA1R_HUMAN,222470.65
1530,dimethylglycine hcl,AA1R_HUMAN,222559.03
1531,cerium,AA1R_HUMAN,222723.18
1532,l-norvaline,AA1R_HUMAN,223921.18
1533,ferric oxide,AA1R_HUMAN,223959.35
1534,rhenium,AA1R_HUMAN,224441.50
1535,tantalum,AA1R_HUMAN,224823.26
1536,carbon dioxide,AA1R_HUMAN,224986.20
1537,erucic acid,AA1R_HUMAN,225002.86
1538,glycine ethyl ester,AA1R_HUMAN,225447.87
1539,fucose,AA1R_HUMAN,227044.05
1540,methionine,AA1R_HUMAN,227650.09
1541,magnesium carbonate,AA1R_HUMAN,227776.08
1542,phenol,AA1R_HUMAN,227853.42
1543,threonic acid,AA1R_HUMAN,228126.26
1544,ytterbium,AA1R_HUMAN,228934.80
1545,l3c,AA1R_HUMAN,231487.26
1546,peg,AA1R_HUMAN,232117.72
1547,nitrogen,AA1R_HUMAN,232142.72
1548,aluminum hydroxide,AA1R_HUMAN,232183.41
1549,nickel oxide,AA1R_HUMAN,233418.32
1550,uranium,AA1R_HUMAN,233706.84
1551,tungsten,AA1R_HUMAN,234313.81
1552,antimony,AA1R_HUMAN,235230.87
1553,indium,AA1R_HUMAN,235454.98
1554,scandium,AA1R_HUMAN,235553.45
1555,l-ornithine,AA1R_HUMAN,236474.01
1556,choline chloride,AA1R_HUMAN,237129.28
1557,sodium vanadate,AA1R_HUMAN,240120.13
1558,caprylic acid,AA1R_HUMAN,242074.16
1559,cesium,AA1R_HUMAN,246714.65
1560,gf5,AA1R_HUMAN,248272.25
1561,gaba,AA1R_HUMAN,251418.76
1562,2cm,AA1R_HUMAN,251779.03
1563,lutetium,AA1R_HUMAN,251783.91
1564,mangiferin,AA1R_HUMAN,251966.32
1565,tartaric acid,AA1R_HUMAN,256471.34
1566,calcium chloride,AA1R_HUMAN,257168.82
1567,tellurium,AA1R_HUMAN,258641.70
1568,platinum,AA1R_HUMAN,262451.55
1569,thorium,AA1R_HUMAN,262451.55
