# UniProt_ID,P59533
# Target_name,T2R38_HUMAN Taste receptor type 2 member 38
# Molecules_screened,1687
# Generated_at,2025-08-21T21:35:03
#
Rank,Drug Name,Target Name,Binding Score
1037,dopamine,T2R38_HUMAN,20487.33
1038,dicalcium phosphate dihydrate,T2R38_HUMAN,20519.40
1039,r-beta-methylphenylethylamine hcl,T2R38_HUMAN,20640.57
1040,sodium selenate,T2R38_HUMAN,20654.19
1041,glucarate,T2R38_HUMAN,20665.28
1042,zinc acetate,T2R38_HUMAN,20685.27
1043,4-amino-3-phenylbutyric acid,T2R38_HUMAN,20731.30
1044,defender,T2R38_HUMAN,20749.79
1045,neo-vestitol,T2R38_HUMAN,20785.68
1046,zinc ascorbate,T2R38_HUMAN,20820.17
1047,ferric phosphate,T2R38_HUMAN,21014.34
1048,potassium nitrate,T2R38_HUMAN,21042.42
1049,ammonium phosphate,T2R38_HUMAN,21047.27
1050,potassium pyruvate,T2R38_HUMAN,21097.10
1051,glycyrrhizin,T2R38_HUMAN,21148.79
1052,desoxyrhaponticin,T2R38_HUMAN,21173.80
1053,l-cysteine,T2R38_HUMAN,21317.93
1054,palmitoleic acid ethyl ester,T2R38_HUMAN,21421.17
1055,sulforaphane,T2R38_HUMAN,21438.18
1056,sodium carbonate,T2R38_HUMAN,21488.67
1057,calcium acetate,T2R38_HUMAN,21490.91
1058,copper chlorophyllin,T2R38_HUMAN,21581.07
1059,vestitol,T2R38_HUMAN,21703.19
1060,melitidin,T2R38_HUMAN,21703.54
1061,calcium hydroxycitrate,T2R38_HUMAN,21779.54
1062,phenethylamine hcl,T2R38_HUMAN,21792.32
1063,artemesia,T2R38_HUMAN,21865.98
1064,citric acid,T2R38_HUMAN,21945.76
1065,manganese chloride,T2R38_HUMAN,21986.76
1066,sassafras,T2R38_HUMAN,22047.77
1067,sodium nitrate,T2R38_HUMAN,22258.05
1068,magnesium chloride hexahydrate,T2R38_HUMAN,22433.46
1069,citral,T2R38_HUMAN,22467.47
1070,brindall berry,T2R38_HUMAN,22475.03
1071,natrii sulfas exsiccatus,T2R38_HUMAN,22603.44
1072,glutamine,T2R38_HUMAN,22746.74
1073,pqq,T2R38_HUMAN,22897.40
1074,chromic chloride hexahydrate,T2R38_HUMAN,23005.74
1075,acetyl l-carnitine taurinate,T2R38_HUMAN,23048.68
1076,s4,T2R38_HUMAN,23086.83
1077,mucin,T2R38_HUMAN,23267.52
1078,dicaffeoylquinic acid,T2R38_HUMAN,23276.53
1079,magnesium taurate,T2R38_HUMAN,23288.65
1080,fructose,T2R38_HUMAN,23294.92
1081,disodium creatine phosphate tetrahydrate,T2R38_HUMAN,23352.49
1082,thymidine,T2R38_HUMAN,23383.45
1083,lysophosphatidic acid,T2R38_HUMAN,23391.33
1084,aegeline,T2R38_HUMAN,23450.47
1085,docosahexaenoic acid,T2R38_HUMAN,23501.63
1086,calcium citrate,T2R38_HUMAN,23660.40
1087,potassium iodide,T2R38_HUMAN,23724.35
1088,ferrous fumarate,T2R38_HUMAN,23821.17
1089,methylsulfonylmethane,T2R38_HUMAN,23882.87
1090,sulforaphane glucosinolate,T2R38_HUMAN,23889.36
1091,ketoisocaproic acid calcium,T2R38_HUMAN,23974.43
1092,arginine akg,T2R38_HUMAN,23990.56
1093,pyrite,T2R38_HUMAN,23994.97
1094,cannabivarin,T2R38_HUMAN,24149.10
1095,rosavins,T2R38_HUMAN,24172.72
1096,phenalgin,T2R38_HUMAN,24177.51
1097,dimethyl amino ethanol,T2R38_HUMAN,24263.39
1098,adenosine,T2R38_HUMAN,24415.99
1099,alpha-terpineol,T2R38_HUMAN,24487.50
1100,sodium tetraborate,T2R38_HUMAN,24622.33
1101,dextran,T2R38_HUMAN,24630.05
1102,calcium glycinate,T2R38_HUMAN,24742.91
1103,spermidine trihydrochloride,T2R38_HUMAN,24765.23
1104,potassium carbonate,T2R38_HUMAN,24859.85
1105,glucosamine hydrochloride,T2R38_HUMAN,24892.00
1106,sodium sulfate,T2R38_HUMAN,24927.68
1107,zinc l-aspartate,T2R38_HUMAN,24941.48
1108,calcium citrate malate,T2R38_HUMAN,25120.57
1109,cape,T2R38_HUMAN,25131.56
1110,salvianolic acid,T2R38_HUMAN,25227.81
1111,titanium dioxide,T2R38_HUMAN,25418.51
1112,carthamus,T2R38_HUMAN,25445.29
1113,r-600,T2R38_HUMAN,25624.21
1114,nickel sulphate,T2R38_HUMAN,25650.16
1115,calcium beta-hydroxybutyrate,T2R38_HUMAN,25738.78
1116,tyramine,T2R38_HUMAN,25819.52
1117,ammonium carbonate,T2R38_HUMAN,25821.61
1118,iga,T2R38_HUMAN,26041.39
1119,calcium gluconate,T2R38_HUMAN,26056.66
1120,formononetin,T2R38_HUMAN,26120.59
1121,sodium beta-hydroxybutyrate,T2R38_HUMAN,26225.94
1122,branched chain amino acids,T2R38_HUMAN,26345.29
1123,calcium lactate gluconate,T2R38_HUMAN,26409.56
1124,magnesium taurinate,T2R38_HUMAN,26487.64
1125,silicic acid,T2R38_HUMAN,26502.32
1126,bioperine,T2R38_HUMAN,26519.28
1127,n-acetyl-l-tyrosine-ethyl ester monohydrate,T2R38_HUMAN,26635.60
1128,ficin,T2R38_HUMAN,26695.67
1129,sodium borate,T2R38_HUMAN,26741.00
1130,naringin,T2R38_HUMAN,26903.86
1131,flavonols,T2R38_HUMAN,26955.07
1132,4-amp,T2R38_HUMAN,26998.22
1133,s-adenosyl-l-methionine disulfate tosylate,T2R38_HUMAN,27047.08
1134,calcium phosphate,T2R38_HUMAN,27084.76
1135,nonacosanol,T2R38_HUMAN,27175.03
1136,octacosanol,T2R38_HUMAN,27175.14
1137,talc,T2R38_HUMAN,27188.31
1138,sodium molybdate,T2R38_HUMAN,27344.79
1139,oxiracetam,T2R38_HUMAN,27402.33
1140,equol,T2R38_HUMAN,27489.08
1141,calcium carbonate,T2R38_HUMAN,27560.05
1142,cgf,T2R38_HUMAN,27621.46
1143,sweet clover,T2R38_HUMAN,27638.26
1144,magnesium silicate,T2R38_HUMAN,27644.68
1145,tetratriacontanol,T2R38_HUMAN,27674.82
1146,tetracosanol,T2R38_HUMAN,27808.22
1147,cetearyl alcohol,T2R38_HUMAN,27951.74
1148,oxaloacetate,T2R38_HUMAN,27954.39
1149,copper glycinate,T2R38_HUMAN,27979.40
1150,arabic gum,T2R38_HUMAN,28126.79
1151,taurine hydrochloride,T2R38_HUMAN,28143.81
1152,sodium iodide,T2R38_HUMAN,28155.24
1153,eleutheroside b,T2R38_HUMAN,28185.95
1154,terra alba,T2R38_HUMAN,28207.53
1155,formic acid,T2R38_HUMAN,28254.14
1156,potassium gluconate,T2R38_HUMAN,28431.59
1157,copper sebacate,T2R38_HUMAN,28472.60
1158,oleamide,T2R38_HUMAN,28582.48
1159,pak,T2R38_HUMAN,28657.69
1160,isoleucine,T2R38_HUMAN,28709.59
1161,salicylamine acetate,T2R38_HUMAN,28862.30
1162,hexacosanol,T2R38_HUMAN,28870.59
1163,inosine phosphate,T2R38_HUMAN,29447.03
1164,eicosanol,T2R38_HUMAN,29479.01
1165,calcium d-saccharate tetrahydrate,T2R38_HUMAN,29554.23
1166,valine,T2R38_HUMAN,29656.66
1167,calcium lysinate,T2R38_HUMAN,29684.87
1168,amino nitrogen,T2R38_HUMAN,29701.01
1169,rue,T2R38_HUMAN,29701.38
1170,pyroglutamic acid,T2R38_HUMAN,29890.39
1171,l-cysteine hydrochloride,T2R38_HUMAN,29892.83
1172,sodium tetrachloroaurate,T2R38_HUMAN,29894.44
1173,pyritinol,T2R38_HUMAN,29920.42
1174,allulose,T2R38_HUMAN,29961.19
1175,boron citrate,T2R38_HUMAN,29987.90
1176,calcium gluconate monohydrate,T2R38_HUMAN,30166.68
1177,pyridoxal alpha-ketoglutarate,T2R38_HUMAN,30180.02
1178,beta-phenylethylamine,T2R38_HUMAN,30216.16
1179,dotriacontanol,T2R38_HUMAN,30285.62
1180,oxovanadium,T2R38_HUMAN,30322.13
1181,creatine ethyl ester,T2R38_HUMAN,30406.68
1182,vanadyl,T2R38_HUMAN,30529.46
1183,pullulanase,T2R38_HUMAN,30721.54
1184,dimethylbutylamine,T2R38_HUMAN,30900.78
1185,l-dopa,T2R38_HUMAN,31082.66
1186,ethanolamine phosphate,T2R38_HUMAN,31225.35
1187,bicarbonates,T2R38_HUMAN,31346.43
1188,octanol,T2R38_HUMAN,31483.55
1189,glycocyamine,T2R38_HUMAN,31539.00
1190,carbogen,T2R38_HUMAN,31607.12
1191,calcium propionate,T2R38_HUMAN,31637.89
1192,calcium d-glucarate,T2R38_HUMAN,31850.18
1193,cobalt,T2R38_HUMAN,31951.72
1194,ige,T2R38_HUMAN,32070.33
1195,vitamin b6,T2R38_HUMAN,32095.80
1196,zinc carnosine,T2R38_HUMAN,32302.20
1197,strontium oxide,T2R38_HUMAN,32335.69
1198,sodium pyruvate,T2R38_HUMAN,32426.42
1199,coral,T2R38_HUMAN,32436.72
1200,azelaic acid,T2R38_HUMAN,32624.92
1201,hesperidin,T2R38_HUMAN,32706.15
1202,zma,T2R38_HUMAN,32715.58
1203,creatine taurinate,T2R38_HUMAN,32789.94
1204,montmorillonite,T2R38_HUMAN,32920.71
1205,n-acetyl leucine,T2R38_HUMAN,33127.18
1206,pyridoxine hydrochloride,T2R38_HUMAN,33227.10
1207,eriocitrin,T2R38_HUMAN,33346.68
1208,baryta iodata,T2R38_HUMAN,33520.17
1209,glucuronolactone,T2R38_HUMAN,33851.38
1210,trehalose,T2R38_HUMAN,33881.00
1211,propionyl-l-carnitine hcl,T2R38_HUMAN,33929.25
1212,magnesium malate,T2R38_HUMAN,34155.11
1213,l-leucine ethyl ester,T2R38_HUMAN,34328.68
1214,rhaponticin,T2R38_HUMAN,34393.79
1215,fluoride,T2R38_HUMAN,34428.69
1216,alpha-ketoisocaproic acid,T2R38_HUMAN,34433.80
1217,l-cysteine dihydrochloride,T2R38_HUMAN,34524.21
1218,monolaurin,T2R38_HUMAN,34548.66
1219,boron glycinate,T2R38_HUMAN,34554.69
1220,triacontanol,T2R38_HUMAN,34599.32
1221,calcium pyruvate,T2R38_HUMAN,34777.94
1222,molybdenum glycinate,T2R38_HUMAN,34811.86
1223,copper chelate,T2R38_HUMAN,34849.66
1224,calcium aspartate,T2R38_HUMAN,34864.92
1225,iodine,T2R38_HUMAN,34931.85
1226,arbutin,T2R38_HUMAN,35025.63
1227,zinc fumarate,T2R38_HUMAN,35042.38
1228,succinic acid,T2R38_HUMAN,35107.06
1229,4-methyl-2-pyridinamine,T2R38_HUMAN,35271.02
1230,poa,T2R38_HUMAN,35736.35
1231,n-acetylneuraminic acid,T2R38_HUMAN,35845.12
1232,glycerol stearate,T2R38_HUMAN,35941.70
1233,7-methoxyisoflavone,T2R38_HUMAN,36003.50
1234,quinic acid,T2R38_HUMAN,36080.97
1235,(-)-hydroxycitric acid,T2R38_HUMAN,36408.19
1236,oxymatrine,T2R38_HUMAN,36417.87
1237,lactic acid,T2R38_HUMAN,36431.76
1238,homotaurine,T2R38_HUMAN,36548.16
1239,thiamine mononitrate,T2R38_HUMAN,36569.69
1240,creatine malate,T2R38_HUMAN,36852.79
1241,alcohol,T2R38_HUMAN,37017.00
1242,icariside ii,T2R38_HUMAN,37154.43
1243,gamma-butyrobetaine hydrochloride,T2R38_HUMAN,37191.46
1244,zinc sulfate monohydrate,T2R38_HUMAN,37246.62
1245,selenocysteine,T2R38_HUMAN,37327.37
1246,sulfato de potasio,T2R38_HUMAN,37432.42
1247,rosarin,T2R38_HUMAN,37489.42
1248,molybdenum chloride,T2R38_HUMAN,37803.19
1249,triethyl citrate,T2R38_HUMAN,37853.81
1250,europium,T2R38_HUMAN,37862.73
1251,sustamine,T2R38_HUMAN,37877.66
1252,gb,T2R38_HUMAN,37922.62
1253,propol,T2R38_HUMAN,37980.22
1254,hydroxytyrosol,T2R38_HUMAN,38181.00
1255,glutamine ethyl ester,T2R38_HUMAN,38281.11
1256,iodide,T2R38_HUMAN,38540.91
1257,methylsynephrine,T2R38_HUMAN,38699.54
1258,l-tartrate,T2R38_HUMAN,38784.28
1259,beta-hydroxybutyrate,T2R38_HUMAN,39084.06
1260,cla,T2R38_HUMAN,39159.07
1261,urolithin a,T2R38_HUMAN,39267.38
1262,l-lysine aspartate,T2R38_HUMAN,39343.34
1263,glycitein,T2R38_HUMAN,39517.90
1264,vx1,T2R38_HUMAN,39603.51
1265,l-cysteine hcl monohydrate,T2R38_HUMAN,39772.62
1266,gallic acid,T2R38_HUMAN,40114.87
1267,lcariin,T2R38_HUMAN,40148.16
1268,dried ferrous sulfate,T2R38_HUMAN,40291.13
1269,stearic acid,T2R38_HUMAN,40682.60
1270,behenic acid,T2R38_HUMAN,40683.83
1271,beta-alanine nitrate,T2R38_HUMAN,40707.84
1272,myristic acid,T2R38_HUMAN,40709.28
1273,palmitic acid; stearic acid,T2R38_HUMAN,40771.39
1274,dmsa,T2R38_HUMAN,40782.99
1275,lignoceric acid,T2R38_HUMAN,40793.46
1276,comfrey,T2R38_HUMAN,40857.64
1277,psyllium,T2R38_HUMAN,40867.59
1278,fat,T2R38_HUMAN,41255.15
1279,vitamin k,T2R38_HUMAN,41318.16
1280,pf5,T2R38_HUMAN,41375.65
1281,sodium diacetate,T2R38_HUMAN,41404.48
1282,carvacrol,T2R38_HUMAN,41444.44
1283,choline chloride,T2R38_HUMAN,41782.69
1284,magnesium lactate,T2R38_HUMAN,41883.43
1285,zinc sulfate heptahydrate,T2R38_HUMAN,41899.75
1286,spermidine,T2R38_HUMAN,42141.81
1287,dimethylsulfoxide,T2R38_HUMAN,42181.10
1288,fluorine,T2R38_HUMAN,42261.35
1289,simethicone,T2R38_HUMAN,42369.09
1290,sulfur,T2R38_HUMAN,42540.54
1291,syringic acid,T2R38_HUMAN,42649.88
1292,lauric acid,T2R38_HUMAN,42654.47
1293,4-hydroxyisoleucine,T2R38_HUMAN,42788.34
1294,magnesium caprylate,T2R38_HUMAN,42798.69
1295,n-acetyl l-tyrosine,T2R38_HUMAN,42830.22
1296,betaine monohydrate,T2R38_HUMAN,42870.73
1297,carvone,T2R38_HUMAN,42910.68
1298,lysine acetate,T2R38_HUMAN,43143.07
1299,cobaltous sulfate,T2R38_HUMAN,43185.89
1300,eicosanoic acid,T2R38_HUMAN,43336.52
1301,iron aspartate,T2R38_HUMAN,43583.76
1302,ethyl lactate,T2R38_HUMAN,43597.42
1303,paeoniflorin,T2R38_HUMAN,43708.37
1304,sodium ascorbate,T2R38_HUMAN,44162.05
1305,genistin,T2R38_HUMAN,44189.21
1306,didymin,T2R38_HUMAN,44431.63
1307,beta-hydroxy-beta-methylbutyrate,T2R38_HUMAN,44452.30
1308,bromine,T2R38_HUMAN,44481.07
1309,gluconic acid,T2R38_HUMAN,44606.68
1310,l-carnitine hydrochloride,T2R38_HUMAN,44692.09
1311,ferulic acid,T2R38_HUMAN,44741.94
1312,triethanolamine,T2R38_HUMAN,44755.26
1313,palatinose,T2R38_HUMAN,44808.63
1314,pyridoxamine,T2R38_HUMAN,44858.07
1315,n-(aminoiminomethyl)-n-methyl glycine,T2R38_HUMAN,44858.48
1316,betaine,T2R38_HUMAN,44865.52
1317,dmae,T2R38_HUMAN,45271.58
1318,leucine,T2R38_HUMAN,45308.22
1319,rubidium chloride,T2R38_HUMAN,45433.78
1320,nko,T2R38_HUMAN,45466.17
1321,colloidal silver,T2R38_HUMAN,45610.42
1322,carbamide,T2R38_HUMAN,45978.96
1323,eaa,T2R38_HUMAN,46695.76
1324,cyclic adenosine monophosphate,T2R38_HUMAN,46714.99
1325,furazan,T2R38_HUMAN,46887.14
1326,myristoleic acid,T2R38_HUMAN,47035.55
1327,strontium chloride,T2R38_HUMAN,47047.53
1328,l-tyrosine hydrochloride,T2R38_HUMAN,47551.57
1329,calcium silicate,T2R38_HUMAN,47594.29
1330,pyridoxamine dihydrochloride,T2R38_HUMAN,47845.70
1331,chlorine,T2R38_HUMAN,48093.13
1332,beta-alanine hcl,T2R38_HUMAN,48298.92
1333,sodium glycerophosphate pentahydrate,T2R38_HUMAN,48799.70
1334,demethoxycurcumin,T2R38_HUMAN,48873.20
1335,oxygen,T2R38_HUMAN,49289.99
1336,daidzin,T2R38_HUMAN,49346.15
1337,sodium butyrate,T2R38_HUMAN,49474.89
1338,ferrous gluconate,T2R38_HUMAN,49798.73
1339,bromide,T2R38_HUMAN,49811.15
1340,dysprosium,T2R38_HUMAN,49980.40
1341,bcaa,T2R38_HUMAN,50016.01
1342,selenium citrate,T2R38_HUMAN,50176.97
1343,capric acid,T2R38_HUMAN,50359.68
1344,troxerutin,T2R38_HUMAN,50503.27
1345,tyrosine,T2R38_HUMAN,50579.66
1346,gamma amino beta hydroxybutyric acid,T2R38_HUMAN,50700.79
1347,l-hydroxyproline,T2R38_HUMAN,50723.57
1348,phosphates,T2R38_HUMAN,50816.03
1349,calcium threonate,T2R38_HUMAN,50903.49
1350,icariin,T2R38_HUMAN,51116.63
1351,copper oxide,T2R38_HUMAN,51927.88
1352,dynamine,T2R38_HUMAN,52082.59
1353,hafnium,T2R38_HUMAN,52088.82
1354,deanol p-acetamidobenzoate,T2R38_HUMAN,52197.86
1355,magnesium hydroxide,T2R38_HUMAN,52491.84
1356,beryllium,T2R38_HUMAN,53045.17
1357,caffeic acid,T2R38_HUMAN,53209.17
1358,s-allyl-cysteine,T2R38_HUMAN,53210.27
1359,tgf-beta,T2R38_HUMAN,53325.28
1360,tetrahydrocurcumin,T2R38_HUMAN,53326.76
1361,aminopeptidase n,T2R38_HUMAN,53335.37
1362,pectin,T2R38_HUMAN,53368.25
1363,palmitoleic acid,T2R38_HUMAN,53527.47
1364,cynarin,T2R38_HUMAN,53548.67
1365,proline,T2R38_HUMAN,53612.61
1366,tyrosol,T2R38_HUMAN,53685.40
1367,beta-alanine ethyl ester,T2R38_HUMAN,53820.14
1368,calcium,T2R38_HUMAN,54074.39
1369,manganese oxide,T2R38_HUMAN,54411.95
1370,hesperidin methyl chalcone,T2R38_HUMAN,54585.30
1371,muscimol,T2R38_HUMAN,54608.35
1372,l-ornithine l-aspartate,T2R38_HUMAN,54747.29
1373,luteolin,T2R38_HUMAN,54820.28
1374,calcium iodate,T2R38_HUMAN,54835.16
1375,beta-alanine,T2R38_HUMAN,55130.47
1376,margaroleic acid,T2R38_HUMAN,55192.01
1377,ocimene,T2R38_HUMAN,55316.68
1378,l-lysine hydrochloride,T2R38_HUMAN,55402.75
1379,magnesium succinate,T2R38_HUMAN,55527.83
1380,nervonic acid,T2R38_HUMAN,55670.94
1381,petroselinic acid,T2R38_HUMAN,55730.05
1382,3-hydroxy-3-methyl-butyric acid,T2R38_HUMAN,55905.91
1383,lime,T2R38_HUMAN,55944.54
1384,methionine hydrochloride,T2R38_HUMAN,56178.47
1385,magnesium,T2R38_HUMAN,56213.39
1386,cis-vaccenic acid,T2R38_HUMAN,56314.33
1387,umckalin,T2R38_HUMAN,56328.16
1388,ascorbyl palmitate,T2R38_HUMAN,56372.78
1389,sulfate,T2R38_HUMAN,56418.74
1390,potassium chloride,T2R38_HUMAN,56682.33
1391,serine,T2R38_HUMAN,56689.03
1392,ricinoleic acid,T2R38_HUMAN,56980.23
1393,oleic acid,T2R38_HUMAN,57013.74
1394,glycerophosphocholine,T2R38_HUMAN,57095.26
1395,vanadium sulfate,T2R38_HUMAN,57143.30
1396,manganese,T2R38_HUMAN,57527.38
1397,calcium borogluconate,T2R38_HUMAN,57649.50
1398,gold,T2R38_HUMAN,57882.16
1399,barium oxide,T2R38_HUMAN,58062.22
1400,aluminum,T2R38_HUMAN,58848.04
1401,gadoleic acid,T2R38_HUMAN,59038.36
1402,holmium,T2R38_HUMAN,59349.47
1403,narirutin,T2R38_HUMAN,59924.34
1404,collagenase,T2R38_HUMAN,59938.94
1405,promethium,T2R38_HUMAN,60307.85
1406,l-phenylalanine hydrochloride,T2R38_HUMAN,60575.35
1407,sodium propionate,T2R38_HUMAN,60655.08
1408,magnesium chelate,T2R38_HUMAN,60726.75
1409,silica,T2R38_HUMAN,60741.99
1410,selenium,T2R38_HUMAN,60777.75
1411,water,T2R38_HUMAN,60979.06
1412,boron,T2R38_HUMAN,61498.96
1413,lithium,T2R38_HUMAN,61531.48
1414,glucosamine,T2R38_HUMAN,62013.89
1415,plumbum met,T2R38_HUMAN,62025.89
1416,curcumin,T2R38_HUMAN,62091.45
1417,glycerin,T2R38_HUMAN,62135.24
1418,l-ornithine hydrochloride,T2R38_HUMAN,62162.33
1419,phenol,T2R38_HUMAN,62231.53
1420,conjugated linoleic acid,T2R38_HUMAN,62260.47
1421,octadecadienoic acid,T2R38_HUMAN,62287.99
1422,rhodium,T2R38_HUMAN,62470.57
1423,threonine,T2R38_HUMAN,62718.59
1424,caproic acid,T2R38_HUMAN,62890.76
1425,mos,T2R38_HUMAN,62962.60
1426,selenious acid,T2R38_HUMAN,63083.01
1427,nickel,T2R38_HUMAN,63154.21
1428,bornite,T2R38_HUMAN,63420.83
1429,noopept,T2R38_HUMAN,64526.91
1430,r-dihydrolipoic acid,T2R38_HUMAN,64746.09
1431,pyruvic acid,T2R38_HUMAN,64796.36
1432,lysine,T2R38_HUMAN,65574.33
1433,phenylalanine,T2R38_HUMAN,65931.68
1434,praseodymium,T2R38_HUMAN,66191.75
1435,glucono delta lactone,T2R38_HUMAN,66195.99
1436,samarium,T2R38_HUMAN,66368.17
1437,bismuth,T2R38_HUMAN,66570.57
1438,osmium,T2R38_HUMAN,66804.48
1439,soluble fiber,T2R38_HUMAN,66948.75
1440,pa,T2R38_HUMAN,67429.56
1441,methionine,T2R38_HUMAN,67754.47
1442,zinc oxide,T2R38_HUMAN,68346.89
1443,chromium,T2R38_HUMAN,68604.79
1444,terbium,T2R38_HUMAN,68858.06
1445,xanthohumol,T2R38_HUMAN,69119.31
1446,dimethylglycine,T2R38_HUMAN,69188.74
1447,potassium bitartrate,T2R38_HUMAN,69342.07
1448,taurine,T2R38_HUMAN,69542.24
1449,zinc l-methionine,T2R38_HUMAN,69738.99
1450,ammonium,T2R38_HUMAN,70162.00
1451,delete,T2R38_HUMAN,70170.44
1452,erythritol,T2R38_HUMAN,70243.27
1453,agmatine sulfate,T2R38_HUMAN,70578.30
1454,thulium,T2R38_HUMAN,70585.26
1455,sarcosine,T2R38_HUMAN,71256.44
1456,sodium,T2R38_HUMAN,71337.63
1457,beta hydroxybutyrate,T2R38_HUMAN,71366.79
1458,rosmarinic acid,T2R38_HUMAN,71503.10
1459,sulfuric acid,T2R38_HUMAN,71560.55
1460,club,T2R38_HUMAN,71745.68
1461,magnesium hydrogen sulfate,T2R38_HUMAN,72430.42
1462,vinegar,T2R38_HUMAN,72443.58
1463,iron,T2R38_HUMAN,72658.19
1464,calcium fluoride,T2R38_HUMAN,73055.98
1465,selenomethionine,T2R38_HUMAN,73512.40
1466,butyric acid,T2R38_HUMAN,73601.58
1467,l-ornithine,T2R38_HUMAN,74465.83
1468,ammonium chloride,T2R38_HUMAN,74535.38
1469,heptacosanol,T2R38_HUMAN,74725.51
1470,gallium,T2R38_HUMAN,75108.58
1471,molybdenum trioxide,T2R38_HUMAN,75164.94
1472,zinc gluconate dihydrate,T2R38_HUMAN,75204.62
1473,alginate,T2R38_HUMAN,75366.09
1474,zinc,T2R38_HUMAN,75626.27
1475,nitrogen,T2R38_HUMAN,76602.20
1476,ionic silver,T2R38_HUMAN,76860.88
1477,lithium oxide,T2R38_HUMAN,77105.21
1478,hydrogen peroxide,T2R38_HUMAN,77454.18
1479,tantalum,T2R38_HUMAN,77602.33
1480,rhenium,T2R38_HUMAN,77763.43
1481,magnesium aspartate,T2R38_HUMAN,78062.23
1482,allantoin,T2R38_HUMAN,78065.54
1483,propionic acid,T2R38_HUMAN,78191.45
1484,aspartic acid,T2R38_HUMAN,78677.82
1485,l-norvaline,T2R38_HUMAN,78819.37
1486,l-tyrosine ethyl ester hydrochloride,T2R38_HUMAN,79230.39
1487,alpha ketoisocaproate,T2R38_HUMAN,79290.92
1488,iron fumarate,T2R38_HUMAN,79443.21
1489,sodium vanadate,T2R38_HUMAN,79821.95
1490,calcium glycerophosphate,T2R38_HUMAN,80099.03
1491,molybdophosphoric acid,T2R38_HUMAN,80569.24
1492,thiamine hydrochloride,T2R38_HUMAN,80826.84
1493,zinc acetate dihydrate,T2R38_HUMAN,80883.08
1494,leptin,T2R38_HUMAN,81730.21
1495,erucic acid,T2R38_HUMAN,81934.07
1496,zinc citrate,T2R38_HUMAN,82369.89
1497,sorbitol,T2R38_HUMAN,82843.38
1498,phosphoric acid,T2R38_HUMAN,83046.71
1499,zinc gluconate,T2R38_HUMAN,83483.20
1500,methylselenocysteine,T2R38_HUMAN,83851.47
1501,hydrogen sulfate,T2R38_HUMAN,84206.13
1502,silicon,T2R38_HUMAN,84322.47
1503,creatine nitrate,T2R38_HUMAN,84794.46
1504,erbium,T2R38_HUMAN,84877.99
1505,l-tyrosine ethyl ester,T2R38_HUMAN,85025.98
1506,calcium chloride,T2R38_HUMAN,85271.07
1507,cadmium,T2R38_HUMAN,85645.43
1508,ytterbium,T2R38_HUMAN,85741.45
1509,germanium,T2R38_HUMAN,85875.82
1510,magnesium oxide,T2R38_HUMAN,85925.90
1511,bulgarian tribulus,T2R38_HUMAN,85926.41
1512,dmae bitartrate,T2R38_HUMAN,86398.29
1513,tungsten,T2R38_HUMAN,86627.43
1514,indium,T2R38_HUMAN,87022.24
1515,activated charcoal,T2R38_HUMAN,87057.06
1516,propylene glycol,T2R38_HUMAN,87149.40
1517,chloride,T2R38_HUMAN,87257.29
1518,cerium,T2R38_HUMAN,87305.01
1519,scandium,T2R38_HUMAN,87310.91
1520,uranium,T2R38_HUMAN,87751.13
1521,vanadium,T2R38_HUMAN,87827.88
1522,glycine ethyl ester,T2R38_HUMAN,88288.07
1523,niacin,T2R38_HUMAN,88344.64
1524,creatine monohydrate,T2R38_HUMAN,88409.23
1525,zeolites,T2R38_HUMAN,88585.77
1526,kre-alkalyn,T2R38_HUMAN,88659.26
1527,dimethylglycine hcl,T2R38_HUMAN,89025.02
1528,choline bitartrate,T2R38_HUMAN,89666.03
1529,sodium glycerophosphate,T2R38_HUMAN,90139.15
1530,creatine hcl,T2R38_HUMAN,90609.03
1531,molybdenum,T2R38_HUMAN,91471.88
1532,thiamine,T2R38_HUMAN,92022.88
1533,zinc monomethionine,T2R38_HUMAN,92251.16
1534,amygdalin,T2R38_HUMAN,92736.93
1535,fucose,T2R38_HUMAN,93125.22
1536,hydrogen,T2R38_HUMAN,93175.05
1537,d-glucosamine sulphate,T2R38_HUMAN,96138.11
1538,lutetium,T2R38_HUMAN,96287.00
1539,carbon dioxide,T2R38_HUMAN,97219.31
1540,tellurium,T2R38_HUMAN,98073.53
1541,antimony,T2R38_HUMAN,99808.72
1542,sorbic acid,T2R38_HUMAN,100042.91
1543,cichoric acid,T2R38_HUMAN,100138.18
1544,boron gluconate,T2R38_HUMAN,101767.82
1545,nickel oxide,T2R38_HUMAN,102073.57
1546,titanium,T2R38_HUMAN,102474.03
1547,cystine,T2R38_HUMAN,102741.83
1548,calcium sulfate,T2R38_HUMAN,102826.84
1549,n-acetyl-l-methionine,T2R38_HUMAN,103050.24
1550,aminoglycine,T2R38_HUMAN,103293.84
1551,platinum,T2R38_HUMAN,103977.73
1552,thorium,T2R38_HUMAN,103977.73
1553,ferric oxide,T2R38_HUMAN,104289.33
1554,isomalt,T2R38_HUMAN,104404.65
1555,peg,T2R38_HUMAN,104748.71
1556,yttrium,T2R38_HUMAN,104850.47
1557,orotic acid,T2R38_HUMAN,106160.29
1558,zirconium,T2R38_HUMAN,106647.00
1559,alliin,T2R38_HUMAN,108073.87
1560,glycetein,T2R38_HUMAN,110331.50
