# UniProt_ID,P23560
# Target_name,BDNF_HUMAN Neurotrophic factor BDNF precursor form
# Molecules_screened,1687
# Generated_at,2025-08-21T21:37:39
#
Rank,Drug Name,Target Name,Binding Score
518,7;4'-dimethoxyflavone,BDNF_HUMAN,10678.76
519,cola,BDNF_HUMAN,10718.03
520,thioproline,BDNF_HUMAN,10724.76
521,isovitexin,BDNF_HUMAN,10732.44
522,gamma-butyrobetaine ethyl ester,BDNF_HUMAN,10991.80
523,magnesium phosphate,BDNF_HUMAN,11001.77
524,eucalyptol,BDNF_HUMAN,11006.86
525,para-aminobenzoate,BDNF_HUMAN,11047.85
526,2'-deoxyguanosine,BDNF_HUMAN,11092.87
527,theophylline,BDNF_HUMAN,11106.60
528,glycine-l-arginine,BDNF_HUMAN,11245.09
529,nerolidol,BDNF_HUMAN,11246.39
530,hydroquinine,BDNF_HUMAN,11265.69
531,nas,BDNF_HUMAN,11275.79
532,potassium aspartate,BDNF_HUMAN,11330.99
533,ascorbigen,BDNF_HUMAN,11357.41
534,amylase,BDNF_HUMAN,11361.28
535,dmz,BDNF_HUMAN,11396.19
536,magnesium gluconate,BDNF_HUMAN,11399.10
537,hyaluronan,BDNF_HUMAN,11455.68
538,doxylamine succinate,BDNF_HUMAN,11480.16
539,sodium starch glycolate,BDNF_HUMAN,11497.44
540,deoxycholic acid,BDNF_HUMAN,11498.51
541,gravel,BDNF_HUMAN,11505.95
542,ec,BDNF_HUMAN,11568.04
543,riboflavin 5' phosphate,BDNF_HUMAN,11637.04
544,calcium pangamate,BDNF_HUMAN,11671.47
545,chondroitin sulfate,BDNF_HUMAN,11678.88
546,rutin,BDNF_HUMAN,11680.98
547,cetyl stearate,BDNF_HUMAN,11800.20
548,potassium fumarate,BDNF_HUMAN,11921.20
549,ngf,BDNF_HUMAN,11997.81
550,triphosphate,BDNF_HUMAN,12004.56
551,mulberroside a,BDNF_HUMAN,12045.62
552,methylparaben,BDNF_HUMAN,12141.08
553,hexadecenoic acid,BDNF_HUMAN,12161.57
554,nicotinoyl-gaba,BDNF_HUMAN,12166.48
555,arginine pyroglutamate,BDNF_HUMAN,12263.12
556,dehydroepiandrosterone enanthate,BDNF_HUMAN,12375.36
557,chitinase,BDNF_HUMAN,12390.98
558,phosphatidic acid,BDNF_HUMAN,12432.36
559,dehydrocholic acid,BDNF_HUMAN,12448.02
560,captex,BDNF_HUMAN,12609.69
561,riboflavin-5'-phosphate,BDNF_HUMAN,12710.40
562,centrophenoxine,BDNF_HUMAN,12718.68
563,isoliquiritigenin,BDNF_HUMAN,12777.33
564,vitamin a acetate,BDNF_HUMAN,12880.83
565,l-arginine monohydrate,BDNF_HUMAN,12898.91
566,copper citrate,BDNF_HUMAN,12953.49
567,l-theanine,BDNF_HUMAN,12980.42
568,ligustilide,BDNF_HUMAN,13000.47
569,zinc picolinate,BDNF_HUMAN,13072.73
570,tetrasodium edta,BDNF_HUMAN,13080.10
571,n;n-dimethylphenethylamine,BDNF_HUMAN,13099.47
572,fisetin,BDNF_HUMAN,13102.34
573,ferrous asparto glycinate,BDNF_HUMAN,13153.88
574,allithiamine,BDNF_HUMAN,13179.33
575,miroestrol,BDNF_HUMAN,13201.28
576,squalene,BDNF_HUMAN,13236.01
577,protease,BDNF_HUMAN,13245.96
578,aniracetam,BDNF_HUMAN,13290.80
579,rutoside trihydrate,BDNF_HUMAN,13307.43
580,inositol phosphate,BDNF_HUMAN,13399.81
581,sucralose,BDNF_HUMAN,13412.60
582,talcum,BDNF_HUMAN,13433.37
583,chromium histidinate,BDNF_HUMAN,13472.63
584,cannabis,BDNF_HUMAN,13485.45
585,carnitine fumarate,BDNF_HUMAN,13508.90
586,sodium lauryl sulfate,BDNF_HUMAN,13510.63
587,choline citrate,BDNF_HUMAN,13542.73
588,lithium aspartate,BDNF_HUMAN,13588.38
589,gamma-butyrobetaine ethyl ester chloride,BDNF_HUMAN,13627.17
590,ha,BDNF_HUMAN,13627.25
591,sodium choleate,BDNF_HUMAN,13696.47
592,opc,BDNF_HUMAN,13967.37
593,acetylcholine,BDNF_HUMAN,13988.37
594,27-deoxyactein,BDNF_HUMAN,14010.88
595,linalool,BDNF_HUMAN,14175.35
596,soybean isoflavones,BDNF_HUMAN,14200.66
597,tetracosenoic acid,BDNF_HUMAN,14201.89
598,guanosine,BDNF_HUMAN,14227.86
599,kaempferol,BDNF_HUMAN,14249.23
600,phosphatase,BDNF_HUMAN,14287.43
601,hydroxytyrosol acetate,BDNF_HUMAN,14426.48
602,diclofenac,BDNF_HUMAN,14479.63
603,sodium d aspartate,BDNF_HUMAN,14550.72
604,pulegone,BDNF_HUMAN,14550.91
605,quinine,BDNF_HUMAN,14630.86
606,teacrine,BDNF_HUMAN,14669.52
607,astragalosides,BDNF_HUMAN,14723.55
608,glycocarn,BDNF_HUMAN,14795.40
609,lignins,BDNF_HUMAN,14838.51
610,caraway,BDNF_HUMAN,14863.20
611,disodium edta,BDNF_HUMAN,14866.12
612,colour,BDNF_HUMAN,14948.47
613,turmerone,BDNF_HUMAN,14974.57
614,igf,BDNF_HUMAN,15046.64
615,lactium,BDNF_HUMAN,15047.46
616,3-acetyl-beta boswellic acid,BDNF_HUMAN,15111.32
617,n-phenylethyl dimethylamine citrate,BDNF_HUMAN,15159.35
618,anise oil,BDNF_HUMAN,15309.86
619,glucosamine sulfate sodium chloride,BDNF_HUMAN,15312.86
620,dipotassium phosphate,BDNF_HUMAN,15428.48
621,arachidonic acid,BDNF_HUMAN,15455.09
622,cellulase,BDNF_HUMAN,15466.89
623,huperzine a,BDNF_HUMAN,15527.41
624,acetyl-l-carnitine,BDNF_HUMAN,15599.12
625,citicoline,BDNF_HUMAN,15692.15
626,l-hydroxylysine,BDNF_HUMAN,15830.74
627,lentinan,BDNF_HUMAN,15838.24
628,sdg,BDNF_HUMAN,15846.84
629,acetyl-l-carnitine arginate dihydrochloride,BDNF_HUMAN,15980.05
630,n-acetyl-cysteine,BDNF_HUMAN,16025.94
631,caffeine hydrochloride,BDNF_HUMAN,16042.43
632,sgs,BDNF_HUMAN,16069.32
633,safranal,BDNF_HUMAN,16071.90
634,zinc difumarate hydrate,BDNF_HUMAN,16136.25
635,calcium formate,BDNF_HUMAN,16225.36
636,glucomannan,BDNF_HUMAN,16235.97
637,tributyrin,BDNF_HUMAN,16239.71
638,agar,BDNF_HUMAN,16256.46
639,calcium d-pantothenate,BDNF_HUMAN,16288.55
640,caffeine,BDNF_HUMAN,16310.10
641,alpha-pinene,BDNF_HUMAN,16361.56
642,coumesterol,BDNF_HUMAN,16433.22
643,lysophosphatidylcholine,BDNF_HUMAN,16478.75
644,7-keto-dehydroepiandrosterone acetate,BDNF_HUMAN,16491.78
645,g63,BDNF_HUMAN,16501.88
646,norepinephrine,BDNF_HUMAN,16505.90
647,bergamottin,BDNF_HUMAN,16555.28
648,magnolol,BDNF_HUMAN,16694.85
649,vitamin b-6,BDNF_HUMAN,16724.87
650,hydroxyapatite,BDNF_HUMAN,16759.95
651,gs4,BDNF_HUMAN,16915.13
652,nisin,BDNF_HUMAN,16975.81
653,glucuronic acid,BDNF_HUMAN,17062.23
654,amylopectin,BDNF_HUMAN,17076.38
655,monomagnesium di-l-aspartate,BDNF_HUMAN,17090.22
656,amentoflavone,BDNF_HUMAN,17159.81
657,arginine ethyl ester dihydrochloride,BDNF_HUMAN,17176.53
658,gkc,BDNF_HUMAN,17268.68
659,propionyl-l-carnitine,BDNF_HUMAN,17364.84
660,ornithine alpha-ketoglutarate,BDNF_HUMAN,17368.83
661,pinocembrin,BDNF_HUMAN,17477.08
662,nicotinamide riboside chloride,BDNF_HUMAN,17550.78
663,humic acid,BDNF_HUMAN,17764.66
664,halostachine,BDNF_HUMAN,17981.31
665,monosodium l-glutamate,BDNF_HUMAN,17997.42
666,docusate sodium,BDNF_HUMAN,18110.62
667,eugenol,BDNF_HUMAN,18243.32
668,omega-3,BDNF_HUMAN,18309.51
669,tricreatine citrate,BDNF_HUMAN,18342.08
670,galactomannan,BDNF_HUMAN,18395.84
671,potassium d-glucarate,BDNF_HUMAN,18444.12
672,bismuth nitrate,BDNF_HUMAN,18477.28
673,sodium carboxymethyl cellulose,BDNF_HUMAN,18499.78
674,niacinamide ascorbate,BDNF_HUMAN,18527.59
675,raspberry ketone,BDNF_HUMAN,18570.50
676,naringenin,BDNF_HUMAN,18679.59
677,flavanone,BDNF_HUMAN,18711.33
678,zingerone,BDNF_HUMAN,18712.21
679,ethyl linoleate,BDNF_HUMAN,18782.28
680,7-methoxy-2-phenyl-chromen-4-one,BDNF_HUMAN,18884.60
681,magnesium lysinate,BDNF_HUMAN,18901.13
682,silymarin,BDNF_HUMAN,18923.33
683,magnesium creatine,BDNF_HUMAN,18932.48
684,arjunic acid,BDNF_HUMAN,18983.79
685,l-ergothioneine,BDNF_HUMAN,19194.83
686,chondroitin sulfate b,BDNF_HUMAN,19258.67
687,galactooligosaccharide,BDNF_HUMAN,19275.64
688,n-coumaroyldopamine,BDNF_HUMAN,19323.62
689,citrus,BDNF_HUMAN,19338.60
690,ferrochel,BDNF_HUMAN,19469.61
691,fenchol,BDNF_HUMAN,19575.63
692,apigenin-7-o-glucoside,BDNF_HUMAN,19593.74
693,glucosamine sulfate,BDNF_HUMAN,19600.31
694,2'-fucosyllactose,BDNF_HUMAN,19630.26
695,eurycomanone,BDNF_HUMAN,19835.31
696,arginine nitrate,BDNF_HUMAN,19907.25
697,coumestrol dimethyl ether,BDNF_HUMAN,19932.76
698,pangamic acid,BDNF_HUMAN,19939.45
699,methylliberine,BDNF_HUMAN,19956.64
700,nefiracetam,BDNF_HUMAN,20006.37
701,maltodextrin,BDNF_HUMAN,20190.36
702,caryophyllene oxide,BDNF_HUMAN,20242.77
703,dicreatine citrate,BDNF_HUMAN,20247.23
704,magnesium stearate,BDNF_HUMAN,20354.02
705,n-acetylglucosamine,BDNF_HUMAN,20391.87
706,androstenolone acetate,BDNF_HUMAN,20451.54
707,5'-ump,BDNF_HUMAN,20476.92
708,d-glucosamine sulfate,BDNF_HUMAN,20494.26
709,vanilla flavor,BDNF_HUMAN,20515.20
710,nicotinamide riboside,BDNF_HUMAN,20539.09
711,magnesium-l-threonate,BDNF_HUMAN,20585.91
712,casein hydrolysate,BDNF_HUMAN,20592.80
713,5-methoxytryptamine hcl,BDNF_HUMAN,20623.17
714,mucolase,BDNF_HUMAN,20637.49
715,taurine alpha-ketoglutarate,BDNF_HUMAN,20676.67
716,n-methyltyramine,BDNF_HUMAN,20730.69
717,boldo,BDNF_HUMAN,20774.71
718,puerarin,BDNF_HUMAN,20933.67
719,potassium sorbate,BDNF_HUMAN,20973.94
720,gamma-butyrobetaine,BDNF_HUMAN,21049.49
721,piracetam,BDNF_HUMAN,21085.50
722,sodium hexametaphosphate,BDNF_HUMAN,21112.88
723,campestanol,BDNF_HUMAN,21136.46
724,artesunate,BDNF_HUMAN,21268.94
725,magnesium glycinate,BDNF_HUMAN,21300.34
726,choline dihydrogen citrate,BDNF_HUMAN,21316.92
727,magnesium salicylate,BDNF_HUMAN,21370.57
728,mono ethyl fumarate,BDNF_HUMAN,21385.80
729,potassium bicarbonate,BDNF_HUMAN,21488.17
730,glycine propionyl-l-carnitine,BDNF_HUMAN,21589.83
731,potassium phosphate,BDNF_HUMAN,21641.93
732,pinolenic acid,BDNF_HUMAN,21647.70
733,bismuth subnitrate,BDNF_HUMAN,21741.10
734,manganese gluconate,BDNF_HUMAN,21755.53
735,genistein,BDNF_HUMAN,21864.50
736,moranoline,BDNF_HUMAN,21865.56
737,zinc-carnosine,BDNF_HUMAN,22005.06
738,diosmin,BDNF_HUMAN,22038.13
739,l-ornithine alpha-ketoglutarate,BDNF_HUMAN,22106.88
740,uridine,BDNF_HUMAN,22144.80
741,l-leucine ethyl ester hydrochloride,BDNF_HUMAN,22297.39
742,monoammonium glycyrrhizinate,BDNF_HUMAN,22324.96
743,chitosan,BDNF_HUMAN,22350.86
744,eleutheroside e,BDNF_HUMAN,22351.45
745,calcium alpha-ketoglutarate,BDNF_HUMAN,22408.32
746,glucosamine sulfate potassium chloride,BDNF_HUMAN,22435.84
747,honokiol,BDNF_HUMAN,22445.74
748,copper sulfate pentahydrate,BDNF_HUMAN,22527.34
749,cytidine 5'-monophosphate disodium salt,BDNF_HUMAN,22631.05
750,docusate calcium,BDNF_HUMAN,22645.87
751,calcium undecylenate,BDNF_HUMAN,22860.25
752,potassium caprylate,BDNF_HUMAN,22913.28
753,rutaecarpine,BDNF_HUMAN,22996.83
754,stearidonic acid,BDNF_HUMAN,23053.25
755,heneicosapentaenoic acid,BDNF_HUMAN,23143.78
756,neurosyn,BDNF_HUMAN,23202.25
757,soy isoflavones,BDNF_HUMAN,23263.12
758,theobromine hydrochloride,BDNF_HUMAN,23276.02
759,tryptamine,BDNF_HUMAN,23436.10
760,myrcene,BDNF_HUMAN,23468.01
761,acetyl-l-carnitine hydrochloride,BDNF_HUMAN,23495.71
762,kelp,BDNF_HUMAN,23529.11
763,androsta 3;5-diene-7;17-dione,BDNF_HUMAN,23592.61
764,n-phenethyldimethylamine,BDNF_HUMAN,23641.05
765,copper chlorophyllin,BDNF_HUMAN,23704.89
766,cetyl palmitoleate,BDNF_HUMAN,23810.50
767,neoeriocitrin,BDNF_HUMAN,23838.41
768,mercurius solubilis,BDNF_HUMAN,23880.65
769,l-carnitine,BDNF_HUMAN,23883.96
770,l-valine ethyl ester hydrochloride,BDNF_HUMAN,24215.07
771,6am,BDNF_HUMAN,24287.18
772,calcium octanoate,BDNF_HUMAN,24306.11
773,acetylcystine,BDNF_HUMAN,24346.60
774,zinc succinate,BDNF_HUMAN,24377.15
775,n-caffeoyldopamine,BDNF_HUMAN,24449.46
776,l-carnitine tartrate,BDNF_HUMAN,24495.75
777,monopotassium aspartate,BDNF_HUMAN,24528.81
778,zinc malate,BDNF_HUMAN,24540.67
779,beta-pinene,BDNF_HUMAN,24587.32
780,citrulline nitrate,BDNF_HUMAN,24639.24
781,panthenol,BDNF_HUMAN,24641.78
782,l-aspartamine,BDNF_HUMAN,24719.60
783,tetrasodium diphosphate,BDNF_HUMAN,24743.07
784,ajoene,BDNF_HUMAN,24747.64
785,magnesium ascorbate,BDNF_HUMAN,24784.08
786,5-methyl-7-methoxyflavone,BDNF_HUMAN,24804.49
787,calcium succinate,BDNF_HUMAN,24873.44
788,melitidin,BDNF_HUMAN,24887.21
789,vanadyl acetylacetonate,BDNF_HUMAN,24911.31
790,theobromine,BDNF_HUMAN,25031.69
791,sclareolide,BDNF_HUMAN,25057.42
792,arginine ethyl ester hydrochloride,BDNF_HUMAN,25097.66
793,tripotassium phosphate,BDNF_HUMAN,25154.34
794,calcium malate,BDNF_HUMAN,25170.06
795,2'-deoxyadenosine,BDNF_HUMAN,25207.53
796,calcium fructoborate,BDNF_HUMAN,25231.06
797,7-methoxy-5-methyl-3-phenyl-chromen-4-one,BDNF_HUMAN,25341.21
798,pqq,BDNF_HUMAN,25448.71
799,malt,BDNF_HUMAN,25478.07
800,brindall berry,BDNF_HUMAN,25578.76
801,p-coumaric acid,BDNF_HUMAN,25617.86
802,aegeline,BDNF_HUMAN,25643.78
803,magnesium arginate,BDNF_HUMAN,25652.26
804,n-methyl-beta-phenylethylamine,BDNF_HUMAN,25701.51
805,neohesperidin,BDNF_HUMAN,25786.92
806,geraniol,BDNF_HUMAN,25794.59
807,l-valine ethyl ester,BDNF_HUMAN,25852.38
808,magnesium citrate,BDNF_HUMAN,25895.40
809,pantothenic acid,BDNF_HUMAN,25947.64
810,alpha-chymotrypsin,BDNF_HUMAN,25957.24
811,eicosapentaenoic acid,BDNF_HUMAN,25989.97
812,strontium citrate,BDNF_HUMAN,26054.82
813,daidzein,BDNF_HUMAN,26061.02
814,glycine propionyl l-carnitine hydrochloride,BDNF_HUMAN,26111.19
815,magnesium acetyl-taurate,BDNF_HUMAN,26285.24
816,sodium glucuronate,BDNF_HUMAN,26527.31
817,manganese citrate,BDNF_HUMAN,26542.64
818,cytidine,BDNF_HUMAN,26707.48
819,mangostin,BDNF_HUMAN,26727.22
820,eds,BDNF_HUMAN,26755.76
821,arabinogalactan,BDNF_HUMAN,26810.09
822,shikimic acid,BDNF_HUMAN,26918.77
823,clinoptilolite,BDNF_HUMAN,26983.94
824,citicoline sodium,BDNF_HUMAN,27135.48
825,inosine,BDNF_HUMAN,27192.08
826,rhododendrol,BDNF_HUMAN,27282.97
827,3-phenyllactic acid,BDNF_HUMAN,27347.08
828,tetradecylthioacetic acid,BDNF_HUMAN,27365.98
829,s4,BDNF_HUMAN,27384.77
830,lithium citrate,BDNF_HUMAN,27610.21
831,creatine orotate,BDNF_HUMAN,27805.00
832,defender,BDNF_HUMAN,27842.14
833,dicalcium phosphate,BDNF_HUMAN,27842.56
834,pyridoxine alpha ketoglutarate,BDNF_HUMAN,27842.71
835,calcium butyrate,BDNF_HUMAN,27977.00
836,calcium beta-hydroxy beta-methylbutyrate,BDNF_HUMAN,28021.49
837,acetyl l-carnitine taurinate,BDNF_HUMAN,28160.02
838,tripotassium citrate,BDNF_HUMAN,28243.60
839,docosahexaenoic acid,BDNF_HUMAN,28357.03
840,bismuth citrate,BDNF_HUMAN,28363.53
841,hordenine hcl,BDNF_HUMAN,28594.96
842,magnesium potassium citrate,BDNF_HUMAN,28693.26
843,l-glutamine hydrochloride,BDNF_HUMAN,28746.36
844,octopamine hcl,BDNF_HUMAN,28765.16
845,potassium citrate,BDNF_HUMAN,28769.47
846,ferric phosphate,BDNF_HUMAN,28779.78
847,s-adenosyl-l-methionine disulfate tosylate,BDNF_HUMAN,28850.31
848,potassium-magnesium citrate,BDNF_HUMAN,28871.10
849,5-methoxytryptamine,BDNF_HUMAN,28887.70
850,creatinol-o-phosphate,BDNF_HUMAN,29021.30
851,ibotenic acid,BDNF_HUMAN,29077.16
852,cannabivarin,BDNF_HUMAN,29181.53
853,artemether,BDNF_HUMAN,29312.04
854,3;5 diiodo-l-tyrosine dihydrate,BDNF_HUMAN,29336.04
855,stibnite,BDNF_HUMAN,29428.14
856,linolenic acid,BDNF_HUMAN,29593.90
857,strontium carbonate,BDNF_HUMAN,29781.89
858,vitamin u,BDNF_HUMAN,29791.29
859,carthamus,BDNF_HUMAN,29835.72
860,d-glucosamine sulfate 2kcl,BDNF_HUMAN,29890.41
861,epsom salt,BDNF_HUMAN,29907.62
862,magnesium bicarbonate,BDNF_HUMAN,30024.27
863,bile,BDNF_HUMAN,30035.06
864,formononetin,BDNF_HUMAN,30141.25
865,benzoin,BDNF_HUMAN,30386.02
866,calcium hydroxycitrate,BDNF_HUMAN,30447.33
867,desoxyrhaponticin,BDNF_HUMAN,30448.65
868,cetyl oleate,BDNF_HUMAN,30506.09
869,dextran,BDNF_HUMAN,30564.21
870,biopterin,BDNF_HUMAN,30590.20
871,potassium malate,BDNF_HUMAN,30684.55
872,r-lipoic acid,BDNF_HUMAN,30884.64
873,bioperine,BDNF_HUMAN,30980.29
874,cetyl caprate,BDNF_HUMAN,30993.10
875,melatonin,BDNF_HUMAN,31072.29
876,l-isoleucine ethyl ester,BDNF_HUMAN,31186.97
877,6-ketoprogesterone,BDNF_HUMAN,31243.16
878,edta calcium disodium,BDNF_HUMAN,31344.42
879,calcium beta-hydroxy-beta-methylbutyrate monohydrate,BDNF_HUMAN,31422.14
880,thymoquinone,BDNF_HUMAN,31496.41
881,sodium aluminosilicate,BDNF_HUMAN,31533.70
882,manganese lactate,BDNF_HUMAN,31538.84
883,eleutheroside b,BDNF_HUMAN,31654.71
884,salicin,BDNF_HUMAN,31672.29
885,india,BDNF_HUMAN,31673.21
886,pullulanase,BDNF_HUMAN,31704.94
887,molybdenum ascorbate,BDNF_HUMAN,31714.31
888,ptc,BDNF_HUMAN,31992.24
889,clay,BDNF_HUMAN,32149.38
890,iron citrate,BDNF_HUMAN,32292.69
891,beta-fructofuranosidase,BDNF_HUMAN,32309.36
892,molybdenum citrate,BDNF_HUMAN,32541.70
893,calcium bicarbonate,BDNF_HUMAN,32620.18
894,glycyrrhizin,BDNF_HUMAN,32848.78
895,sodium gluconate,BDNF_HUMAN,33096.98
896,isoleucyl-prolyl-proline,BDNF_HUMAN,33150.47
897,ferric glycinate,BDNF_HUMAN,33175.79
898,4-amino-3-phenylbutyric acid,BDNF_HUMAN,33278.50
899,dolomite,BDNF_HUMAN,33446.54
900,n-acetyl-l-carnosine,BDNF_HUMAN,33601.35
901,fructooligosaccharides,BDNF_HUMAN,33640.08
902,eicosatrienoic acid,BDNF_HUMAN,33656.24
903,ketoisocaproate potassium,BDNF_HUMAN,33678.51
904,calcium gluconate,BDNF_HUMAN,33728.25
905,n-acetyl-l-tyrosine-ethyl ester monohydrate,BDNF_HUMAN,33912.62
906,3-5-diiodo-l-tyrosine,BDNF_HUMAN,33963.41
907,dha,BDNF_HUMAN,34017.78
908,palmitoleic acid ethyl ester,BDNF_HUMAN,34103.26
909,2'-deoxycytidine,BDNF_HUMAN,34120.15
910,dicalcium phosphate dihydrate,BDNF_HUMAN,34250.52
911,withaferin a,BDNF_HUMAN,34320.89
912,lysophosphatidic acid,BDNF_HUMAN,34383.22
913,arginine akg,BDNF_HUMAN,34579.84
914,zinc citrate dihydrate,BDNF_HUMAN,34672.70
915,glycerophosphatidylethanolamine,BDNF_HUMAN,34768.99
916,vanadyl sulfate pentahydrate,BDNF_HUMAN,35146.12
917,pyridoxal alpha-ketoglutarate,BDNF_HUMAN,35153.87
918,sodium benzoate,BDNF_HUMAN,35235.62
919,potassium beta-hydroxybutyrate,BDNF_HUMAN,35237.32
920,manganese glycinate,BDNF_HUMAN,35258.38
921,potassium gluconate,BDNF_HUMAN,35336.28
922,neo-vestitol,BDNF_HUMAN,35385.49
923,adenine,BDNF_HUMAN,35393.15
924,sodium d-aspartic acid,BDNF_HUMAN,35532.98
925,thymidine,BDNF_HUMAN,35556.78
926,ferrous bisglycinate,BDNF_HUMAN,35621.03
927,ketoisocaproic acid calcium,BDNF_HUMAN,35833.06
928,mustard,BDNF_HUMAN,35836.08
929,ammonium succinate,BDNF_HUMAN,35850.31
930,talc,BDNF_HUMAN,35869.57
931,sodium metabisulfite,BDNF_HUMAN,35950.57
932,n-hydroxy-nor-l-arginine,BDNF_HUMAN,36055.96
933,magnesium taurinate,BDNF_HUMAN,36262.78
934,calcium lactate,BDNF_HUMAN,36327.78
935,n-carbamylglutamate,BDNF_HUMAN,36460.91
936,pfbc,BDNF_HUMAN,36589.65
937,zinc chelazome,BDNF_HUMAN,36865.81
938,calcium phosphate,BDNF_HUMAN,36891.25
939,sodium succinate,BDNF_HUMAN,36897.42
940,k-2,BDNF_HUMAN,36920.48
941,alpha ketoglutaric acid,BDNF_HUMAN,36974.34
942,phenylpiracetam,BDNF_HUMAN,36988.71
943,magnesia phosphorica,BDNF_HUMAN,37049.58
944,menthol,BDNF_HUMAN,37101.04
945,2(s)-amino-6-boronohexanoic acid,BDNF_HUMAN,37325.58
946,zinc l-aspartate,BDNF_HUMAN,37328.54
947,paba,BDNF_HUMAN,37486.63
948,chromium citrate,BDNF_HUMAN,37550.75
949,salvianolic acid,BDNF_HUMAN,37607.64
950,potassium nitrate,BDNF_HUMAN,37676.28
951,creatine akg,BDNF_HUMAN,37679.07
952,monocalcium phosphate,BDNF_HUMAN,37704.54
953,calcium beta-hydroxybutyrate,BDNF_HUMAN,37746.19
954,l-glycyl-l-glutamine,BDNF_HUMAN,38122.00
955,calcium ascorbate dihydrate,BDNF_HUMAN,38199.78
956,acesulfame potassium,BDNF_HUMAN,38207.37
957,l-cysteine,BDNF_HUMAN,38330.26
958,sodium citrate,BDNF_HUMAN,38368.32
959,calcium gluconate monohydrate,BDNF_HUMAN,38377.61
960,ig,BDNF_HUMAN,38480.00
961,nem,BDNF_HUMAN,38564.33
962,bht,BDNF_HUMAN,38588.80
963,allicin,BDNF_HUMAN,38713.05
964,glucosamine hydrochloride,BDNF_HUMAN,38925.98
965,vanadium citrate,BDNF_HUMAN,38988.05
966,sodium selenite,BDNF_HUMAN,39148.98
967,zinc aspartate,BDNF_HUMAN,39183.62
968,potassium glycerophosphate,BDNF_HUMAN,39395.27
969,l-histidine hydrochloride monohydrate,BDNF_HUMAN,39413.35
970,calcium ascorbate,BDNF_HUMAN,39436.00
971,cupric sulfate,BDNF_HUMAN,39574.54
972,cinnamaldehyde,BDNF_HUMAN,39592.26
973,edta,BDNF_HUMAN,39605.41
974,ammonium phosphate,BDNF_HUMAN,39678.90
975,nickel sulphate,BDNF_HUMAN,39776.89
976,sweet clover,BDNF_HUMAN,40067.03
977,branched chain amino acids,BDNF_HUMAN,40077.84
978,calcium lysinate,BDNF_HUMAN,40297.25
979,eugenia caryophyllata,BDNF_HUMAN,40510.62
980,trehalose,BDNF_HUMAN,40591.95
981,calcium citrate,BDNF_HUMAN,40623.94
982,medina,BDNF_HUMAN,40628.11
983,tyramine hcl,BDNF_HUMAN,40838.07
984,sodium tetraborate,BDNF_HUMAN,40842.47
985,potassium orotate,BDNF_HUMAN,40873.84
986,vestitol,BDNF_HUMAN,40892.61
987,cgf,BDNF_HUMAN,40926.16
988,sterols,BDNF_HUMAN,41085.14
989,equol,BDNF_HUMAN,41197.94
990,oleamide,BDNF_HUMAN,41372.30
991,glucuronolactone,BDNF_HUMAN,41420.77
992,oxymatrine,BDNF_HUMAN,41424.35
993,disodium adenosine 5'-phosphate,BDNF_HUMAN,41607.11
994,sodium succinate dibasic hexahydrate,BDNF_HUMAN,41925.92
995,monosodium phosphate anhydrous,BDNF_HUMAN,41930.32
996,citrate,BDNF_HUMAN,42054.00
997,mct,BDNF_HUMAN,42199.56
998,rhaponticin,BDNF_HUMAN,42391.10
999,beta-methylphenylethylamine hcl,BDNF_HUMAN,42663.49
1000,magnesium taurate,BDNF_HUMAN,42755.73
1001,hordenine,BDNF_HUMAN,42778.65
1002,glycyrrhetinic acid,BDNF_HUMAN,42816.14
1003,creatine malate,BDNF_HUMAN,43214.64
1004,naringin,BDNF_HUMAN,43236.85
1005,sodium caprylate,BDNF_HUMAN,43694.13
1006,silver nitrate,BDNF_HUMAN,43835.81
1007,artepillin c,BDNF_HUMAN,43858.88
1008,manganese sulfate monohydrate,BDNF_HUMAN,43889.40
1009,histidine hydrochloride,BDNF_HUMAN,44025.52
1010,l-histidine hcl,BDNF_HUMAN,44107.62
1011,propionyl-l-carnitine hcl,BDNF_HUMAN,44435.62
1012,artemesia,BDNF_HUMAN,44455.68
1013,sassafras,BDNF_HUMAN,44498.16
1014,thymol,BDNF_HUMAN,44563.77
1015,calcium citrate malate,BDNF_HUMAN,44653.58
1016,sodium caprate,BDNF_HUMAN,44709.10
1017,hyacinth,BDNF_HUMAN,44754.36
1018,copper chelate,BDNF_HUMAN,44775.43
1019,calcium aspartate,BDNF_HUMAN,44871.49
1020,cape,BDNF_HUMAN,44883.36
1021,phenalgin,BDNF_HUMAN,44969.25
1022,chromium ascorbate,BDNF_HUMAN,45107.95
1023,phosphocreatine,BDNF_HUMAN,45153.02
1024,magnesium chloride hexahydrate,BDNF_HUMAN,45168.88
1025,zinc ascorbate,BDNF_HUMAN,45207.23
1026,pyritinol,BDNF_HUMAN,45245.93
1027,magnesium glycerophosphate,BDNF_HUMAN,45296.41
1028,vitamin k,BDNF_HUMAN,45335.59
1029,2-amino-6-methylheptane,BDNF_HUMAN,45378.81
1030,histidine,BDNF_HUMAN,45500.42
1031,cetearyl alcohol,BDNF_HUMAN,45647.00
1032,10-hydroxy-2-decenoic acid,BDNF_HUMAN,45689.30
1033,sodium borate,BDNF_HUMAN,45782.85
1034,hesperidin,BDNF_HUMAN,45897.46
1035,terra alba,BDNF_HUMAN,45930.34
